source_id,rq_id,design,appraisal_tool,domain_judgments,overall_judgment,youth_directness,architecture_directness,outcome_compatibility,time_horizon_compatibility,correction_state,overlap_group,reviewer_1,reviewer_2,adjudication,human_confirmation,notes
SRC-PMID-37435592,RQ-C,PRIMARY_OR_OFFICIAL_SOURCE,ROBINS_I,CONFOUNDING=SOME_CONCERNS;SELECTION=SOME_CONCERNS;INTERVENTION_CLASSIFICATION=REPORTED;DEVIATIONS=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED,SOME_CONCERNS,DIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `QUALIFY`: HIIT group improved 800 m/selected markers more; small male sample and biomarker changes do not establish recovery or safety."
SRC-PMID-37752011,RQ-G,CONSENSUS_STATEMENT,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,CORRECTION_LINKED_AND_RECORDED | CORRECTED_2024-02-07;PMID_38325885;DOI_10.1136/bjsports-2023-106994corr1;APPLIED,OV-YOUTH-CONSENSUS | REDS_CONSENSUS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT_WITH_CORRECTION`: supports separate clinical expert boundary for energy availability/health; product must not diagnose REDs. | Correction-aware extraction; CAT2 is clinician-facing and must not be automated"
SRC-PMID-37776346,RQ-B,PRIMARY_OR_OFFICIAL_SOURCE,JBI_QUASI_EXPERIMENTAL,CAUSAL_DIRECTION=REPORTED;COMPARATOR=SOME_CONCERNS;CONFOUNDING=SOME_CONCERNS;REPEATED_MEASURES=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED,SOME_CONCERNS,INDIRECT,INDIRECT,PARTIAL,DIRECT,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT_BUT_BAD_LINK`: 20% body-mass resisted sprints impaired selected sprint/EIMD measures through 72 h; not a universal interval or runner-youth rule. | Sprint-trained adult indirect; unresisted versus 10% and 20% body-mass resisted sprints; 24 h 48 h 72 h."
SRC-PMID-38627351,RQ-C,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,OV-RUNNER-STRENGTH | FRV2-OVERLAP-RUNNER-STRENGTH-REVIEWS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: high-load/combined methods improved performance with very-low-to-moderate certainty; no Formation placement rule. | High-load and combined strength methods improved running performance but endurance-strength order and separation were not meta-analyzed."
SRC-PMID-38662890,RQ-E,METHODS_PAPER,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,OV-MEASUREMENT | CMJ_FOUR_ATHLETE_DATASET_2024,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: distinguishes CV/SEM/SWC and individual change; supplies no universal minimum n. | Compares model statistic SWC CV and SEM in a narrow example; five sessions biweekly cadence and CV preference are not universal defaults."
SRC-PMID-39197945,RQ-G,CONSENSUS_STATEMENT,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,PARTIAL,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,NONE_IDENTIFIED | NOT_ASSESSED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: supports athlete-centred safeguards and asynchronous development; no automatic prescription authority. | Recent competition is context only and never recovery or readiness evidence"
SRC-PMID-39888556,RQ-A,PRIMARY_OR_OFFICIAL_SOURCE,AMSTAR_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,OV-TID | FRV2-OVERLAP-ENDURANCE-TID-REVIEWS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: comparative average TID effects do not select a 9.5-day calendar or recovery interval. | No statistically significant polarized-versus-pyramidal difference in the abstract; not a cycle-length comparison. owner_target=9_5_DAY_AUTOMATED_PRESCRIPTION; runtime_authority=false"
SRC-PMID-40016936,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,RoB_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,OV-RUNNER-STRENGTH,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: supports selected fatigued-state/economy outcomes, not a validated “neural fatigue” measure."
SRC-PMID-40566441,RQ-E,CASE_OR_SINGLE_CASE,RoBiNT_PLUS_SCRIBE,DESIGN_AND_BASELINE=SOME_CONCERNS;RANDOMIZATION=SOURCE_SPECIFIC;MEASUREMENT=SOURCE_SPECIFIC;REPLICATION=SOURCE_SPECIFIC;MISSINGNESS=SOURCE_SPECIFIC;REPORTING_COMPLETENESS=PARTIAL,SOME_CONCERNS,INDIRECT,INDIRECT,DIRECT,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,NONE_IDENTIFIED | REACTIVE_STRENGTH_SCED_FOUR_CASES_2025,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: demonstrates a sport SCED application and its generalization limits; not evidence for Formation efficacy. | Nonconcurrent multiple-baseline sport application shows individual paths; its phase durations are application details not universal n freshness efficacy or safety evidence."
SRC-PMID-40596578,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,ROBINS_I,CONFOUNDING=SOME_CONCERNS;SELECTION=SOME_CONCERNS;INTERVENTION_CLASSIFICATION=REPORTED;DEVIATIONS=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED,SOME_CONCERNS,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `QUALIFY`: supports uphill-training performance adaptations in its sample; does not isolate neural-fatigue resistance or a Formation slot."
SRC-PMID-41048235,RQ-B,PRIMARY_OR_OFFICIAL_SOURCE,JBI_COHORT,GROUP_SELECTION=SOME_CONCERNS;EXPOSURE_MEASUREMENT=SOURCE_SPECIFIC;CONFOUNDING=SOME_CONCERNS;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;FOLLOW_UP=SOURCE_SPECIFIC;CAUSAL_USE=PROHIBITED,SOME_CONCERNS,PARTIAL,INDIRECT,PARTIAL,DIRECT,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: IMTP peak force remained lower at 72 h, including a control-condition training effect; indirect to middle-distance running. | Youth/young-adult indirect; IMTP force at 48 h and 72 h; intervening MD+2 load prevents match-only inference."
SRC-PMID-41312139,RQ-C,PRIMARY_OR_OFFICIAL_SOURCE,ROBINS_I,CONFOUNDING=SOME_CONCERNS;SELECTION=SOME_CONCERNS;INTERVENTION_CLASSIFICATION=REPORTED;DEVIATIONS=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED,SOME_CONCERNS,DIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,NONE_IDENTIFIED | FRV2-OVERLAP-YOUTH-CONCURRENT-PRIMARY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: running economy/power outcomes favored complex training; male-only, no safety or 9.5-day inference. | Heavy resistance preceded matched plyometrics with 3-4 min recovery; endurance placement was not reported; no universal sequence inference."
SRC-PMID-7649149,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,ROBINS_I,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: aerobic transfer exists but mode-specific adaptation is greater; no recovery-equivalence claim."
SRC-WEB-COCHRANE-HB-CH14,RQ-E,METHOD_GUIDANCE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,LOW_CONCERN,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `GUIDANCE_OK`: GRADE domains are appropriate scaffolding; population/intervention directness for adolescent middle-distance runners must be added explicitly."
SRC-WEB-HHS-HIPAA-DEID,RQ-D,METHOD_GUIDANCE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,LOW_CONCERN,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `GUIDANCE_OK`: supports Expert Determination/Safe Harbor and residual re-identification risk; it is not a universal global privacy rule."
SRC-WEB-PRISMA-2020,RQ-F,METHOD_GUIDANCE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,LOW_CONCERN,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `GUIDANCE_OK`: appropriate for transparent search/exclusion reporting; does not itself appraise sports evidence."
